nation,year,n_rows,n_air_time_valid,n_air_time_zero,n_air_time_null,n_ramp_valid,n_ramp_zero,n_ramp_null,dep_total,median_departures,dep_home0,share_air_time_valid,share_air_time_zero,share_air_time_null,share_ramp_valid,share_ramp_zero,share_ramp_null,share_dep_home0,covid_flag,match_sensitive,gate_g6_pass
SG,2019,176,0,176,0,0,176,0,5634.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SG,2020,66,0,66,0,0,66,0,1529.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
SG,2021,66,0,66,0,0,66,0,1838.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
SG,2022,173,0,173,0,0,173,0,5318.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SG,2023,230,0,230,0,0,230,0,7127.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SG,2024,264,0,264,0,0,264,0,7536.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SG,2025,212,0,212,0,0,212,0,6168.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,1990,45,0,45,0,0,45,0,173.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,1991,48,0,48,0,0,48,0,238.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,1992,36,0,36,0,0,36,0,213.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,1993,8,0,8,0,0,8,0,70.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2000,2,0,2,0,0,2,0,17.0,8.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2001,36,0,36,0,0,36,0,208.0,6.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2002,10,0,10,0,0,10,0,51.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2010,18,0,18,0,0,18,0,207.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2011,24,0,24,0,0,24,0,295.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2012,42,0,42,0,0,42,0,453.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2013,48,0,48,0,0,48,0,495.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2014,48,0,48,0,0,48,0,530.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2015,56,0,56,0,0,56,0,549.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2016,58,0,58,0,0,58,0,641.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2017,80,0,80,0,0,80,0,664.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2018,57,0,57,0,0,57,0,543.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2019,62,0,62,0,0,62,0,566.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2020,28,0,28,0,0,28,0,129.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
SR,2021,33,0,33,0,0,33,0,140.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
SR,2022,27,0,27,0,0,27,0,182.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2023,26,0,26,0,0,26,0,325.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2024,44,0,44,0,0,44,0,632.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
SR,2025,32,0,32,0,0,32,0,400.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TG,2023,1,0,1,0,0,1,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
TG,2024,7,0,7,0,0,7,0,7.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
TG,2025,6,0,6,0,0,6,0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
TH,1990,58,0,58,0,0,58,0,750.0,13.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,1991,90,0,90,0,0,90,0,1483.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,1992,103,0,103,0,0,103,0,1311.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,1993,68,0,68,0,0,68,0,846.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,1994,25,0,25,0,0,25,0,418.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,1995,24,0,24,0,0,24,0,416.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,1996,25,0,25,0,0,25,0,417.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,1997,40,0,40,0,0,40,0,626.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,1998,30,0,30,0,0,30,0,728.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,1999,44,0,44,0,0,44,0,730.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2000,48,0,48,0,0,48,0,733.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2001,48,0,48,0,0,48,0,711.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2002,45,0,45,0,0,45,0,641.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2003,44,0,44,0,0,44,0,650.0,13.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2004,30,0,30,0,0,30,0,494.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2005,51,0,51,0,0,51,0,806.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2006,54,0,54,0,0,54,0,812.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2007,60,0,60,0,0,60,0,1324.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2008,46,0,46,0,0,46,0,1098.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2009,24,0,24,0,0,24,0,492.0,20.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2010,24,0,24,0,0,24,0,730.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2011,24,0,24,0,0,24,0,728.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2012,28,0,28,0,0,28,0,470.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2013,24,0,24,0,0,24,0,418.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2014,32,0,32,0,0,32,0,417.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TH,2015,22,0,22,0,0,22,0,339.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,1990,26,0,26,0,0,26,0,368.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,1991,34,0,34,0,0,34,0,496.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,1992,42,0,42,0,0,42,0,788.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,1993,24,0,24,0,0,24,0,654.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,1994,30,0,30,0,0,30,0,726.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,1995,37,0,37,0,0,37,0,728.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,1996,29,0,29,0,0,29,0,732.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,1997,40,0,40,0,0,40,0,942.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,1998,48,0,48,0,0,48,0,1042.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,1999,66,0,66,0,0,66,0,1212.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2000,76,0,76,0,0,76,0,1452.0,15.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2001,66,0,66,0,0,66,0,1416.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2002,48,0,48,0,0,48,0,1022.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2003,48,0,48,0,0,48,0,1083.0,23.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2004,48,0,48,0,0,48,0,1086.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2005,48,0,48,0,0,48,0,1092.0,23.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2006,52,0,52,0,0,52,0,1072.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2007,76,0,76,0,0,76,0,1138.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2008,82,0,82,0,0,82,0,1100.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2009,94,0,94,0,0,94,0,1334.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2010,102,0,102,0,0,102,0,1608.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2011,154,0,154,0,0,154,0,2842.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2012,138,0,138,0,0,138,0,3726.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2013,162,0,162,0,0,162,0,4568.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2014,178,0,178,0,0,178,0,5235.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2015,208,0,208,0,0,208,0,6301.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2016,252,0,252,0,0,252,0,7519.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2017,246,0,246,0,0,246,0,7065.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2018,240,0,240,0,0,240,0,7277.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2019,262,0,262,0,0,262,0,7319.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2020,242,0,242,0,0,242,0,3645.0,14.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
TR,2021,388,0,388,0,0,388,0,7860.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
TR,2022,467,0,467,0,0,467,0,11627.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2023,526,0,526,0,0,526,0,12588.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2024,641,0,641,0,0,641,0,14189.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TR,2025,654,0,654,0,0,654,0,15313.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,1990,342,0,342,0,0,342,0,4957.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,1991,341,0,341,0,0,341,0,5412.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,1992,288,0,288,0,0,288,0,5132.0,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,1993,155,0,155,0,0,155,0,3603.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,1994,192,0,192,0,0,192,0,3204.0,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,1995,177,0,177,0,0,177,0,3701.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,1996,261,0,261,0,0,261,0,3507.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,1997,250,0,250,0,0,250,0,3461.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,1998,227,0,227,0,0,227,0,3502.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,1999,263,0,263,0,0,263,0,3675.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2000,255,0,255,0,0,255,0,4063.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2001,246,0,246,0,0,246,0,4336.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2002,239,0,239,0,0,239,0,3941.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2003,192,0,192,0,0,192,0,3407.0,14.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2004,199,0,199,0,0,199,0,3544.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2005,207,0,207,0,0,207,0,3480.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2006,185,0,185,0,0,185,0,3407.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2007,57,0,57,0,0,57,0,1752.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2008,64,0,64,0,0,64,0,2868.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2009,78,0,78,0,0,78,0,3730.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2010,90,0,90,0,0,90,0,4005.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2011,253,0,253,0,0,253,0,7452.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2012,328,0,328,0,0,328,0,9987.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2013,298,0,298,0,0,298,0,8023.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2014,300,0,300,0,0,300,0,8265.0,29.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2015,308,0,308,0,0,308,0,8175.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2016,265,0,265,0,0,265,0,7864.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2017,257,0,257,0,0,257,0,7589.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2018,273,0,273,0,0,273,0,7393.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2019,259,0,259,0,0,259,0,7006.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2020,115,0,115,0,0,115,0,2014.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
TT,2021,159,0,159,0,0,159,0,1821.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
TT,2022,288,0,288,0,0,288,0,3468.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2023,208,0,208,0,0,208,0,4033.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2024,219,0,219,0,0,219,0,4155.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TT,2025,292,0,292,0,0,292,0,5613.0,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,1990,136,0,136,0,0,136,0,1870.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,1991,150,0,150,0,0,150,0,1820.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,1992,162,0,162,0,0,162,0,2051.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,1993,189,0,189,0,0,189,0,3523.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,1994,263,0,263,0,0,263,0,5096.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,1995,259,0,259,0,0,259,0,6176.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,1996,312,0,312,0,0,312,0,6912.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,1997,331,0,331,0,0,331,0,7007.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,1998,305,0,305,0,0,305,0,7142.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,1999,301,0,301,0,0,301,0,7119.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2000,270,0,270,0,0,270,0,7223.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2001,244,0,244,0,0,244,0,6482.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2002,240,0,240,0,0,240,0,6768.0,28.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2003,254,0,254,0,0,254,0,6707.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2004,278,0,278,0,0,278,0,7154.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2005,288,0,288,0,0,288,0,7646.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2006,297,0,297,0,0,297,0,7892.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2007,306,0,306,0,0,306,0,7742.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2008,321,0,321,0,0,321,0,7408.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2009,300,0,300,0,0,300,0,7109.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2010,279,0,279,0,0,279,0,6871.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2011,269,0,269,0,0,269,0,6811.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2012,276,0,276,0,0,276,0,7274.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2013,319,0,319,0,0,319,0,7854.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2014,337,0,337,0,0,337,0,8520.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2015,335,0,335,0,0,335,0,9106.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2016,332,0,332,0,0,332,0,10260.0,25.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2017,306,0,306,0,0,306,0,11394.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2018,288,0,288,0,0,288,0,10354.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2019,296,0,296,0,0,296,0,10257.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2020,231,0,231,0,0,231,0,5612.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
TW,2021,212,0,212,0,0,212,0,3697.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
TW,2022,219,0,219,0,0,219,0,5007.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2023,301,0,301,0,0,301,0,9729.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2024,336,0,336,0,0,336,0,10769.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
TW,2025,355,0,355,0,0,355,0,11204.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,1993,4,0,4,0,0,4,0,54.0,13.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,1994,40,0,40,0,0,40,0,400.0,12.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,1995,31,0,31,0,0,31,0,336.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,1996,37,0,37,0,0,37,0,250.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,1997,33,0,33,0,0,33,0,250.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,1998,37,0,37,0,0,37,0,258.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,1999,6,0,6,0,0,6,0,23.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2003,20,0,20,0,0,20,0,190.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2004,24,0,24,0,0,24,0,308.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2005,24,0,24,0,0,24,0,396.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2006,24,0,24,0,0,24,0,422.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2007,24,0,24,0,0,24,0,432.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2008,23,0,23,0,0,23,0,444.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2009,24,0,24,0,0,24,0,428.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2010,22,0,22,0,0,22,0,440.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2011,24,0,24,0,0,24,0,518.0,20.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2012,24,0,24,0,0,24,0,512.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2013,2,0,2,0,0,2,0,26.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2014,9,0,9,0,0,9,0,141.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2015,24,0,24,0,0,24,0,446.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2016,21,0,21,0,0,21,0,517.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2017,24,0,24,0,0,24,0,647.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2018,24,0,24,0,0,24,0,657.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2019,24,0,24,0,0,24,0,639.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False
UA,2020,10,0,10,0,0,10,0,104.0,11.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False
UA,2022,16,0,16,0,0,16,0,612.0,41.5,612.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
UA,2023,24,0,24,0,0,24,0,976.0,39.0,976.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
UA,2024,34,0,34,0,0,34,0,1173.0,34.0,1173.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
UA,2025,48,0,48,0,0,48,0,1605.0,32.5,1605.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False
US,1990,15441,15441,0,0,15441,0,0,336411.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True
US,1991,16575,16575,0,0,16575,0,0,351574.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True
US,1992,16598,16574,24,0,16574,24,0,400563.0,24.0,360.0,0.9985540426557417,0.0014459573442583444,0.0,0.9985540426557417,0.0014459573442583444,0.0,0.0008987350304446492,False,False,True
US,1993,16289,16237,52,0,16237,52,0,424180.0,27.0,1089.0,0.9968076616121309,0.0031923383878691143,0.0,0.9968076616121309,0.0031923383878691143,0.0,0.002567306332217455,False,False,True
US,1994,16327,16230,97,0,16230,97,0,427605.0,27.0,1670.0,0.9940589208060269,0.005941079193973174,0.0,0.9940589208060269,0.005941079193973174,0.0,0.0039054735094304323,False,False,True
US,1995,16949,16865,84,0,16865,84,0,453213.0,28.0,1606.0,0.9950439553955985,0.004956044604401439,0.0,0.9950439553955985,0.004956044604401439,0.0,0.003543587672904352,False,False,True
US,1996,17366,17286,80,0,17286,80,0,455017.0,28.0,1841.0,0.9953932972474951,0.004606702752504895,0.0,0.9953932972474951,0.004606702752504895,0.0,0.004046002676823064,False,False,True
US,1997,16824,16752,72,0,16752,72,0,460011.0,29.0,1869.0,0.9957203994293866,0.0042796005706134095,0.0,0.9957203994293866,0.0042796005706134095,0.0,0.00406294632084885,False,False,True
