corridor,nation,year,n_rows,n_air_time_valid,n_air_time_zero,n_air_time_null,n_ramp_valid,n_ramp_zero,n_ramp_null,dep_total,median_departures,dep_home0,share_air_time_valid,share_air_time_zero,share_air_time_null,share_ramp_valid,share_ramp_zero,share_ramp_null,share_dep_home0,covid_flag,match_sensitive,gate_g6_pass,directions
useastasia,TH,2002,24,0,24,0,0,24,0,390.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,2003,24,0,24,0,0,24,0,399.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,2004,6,0,6,0,0,6,0,99.0,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,2012,20,0,20,0,0,20,0,280.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,2013,24,0,24,0,0,24,0,418.0,17.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,2014,32,0,32,0,0,32,0,417.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TH,2015,22,0,22,0,0,22,0,339.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,1990,136,0,136,0,0,136,0,1870.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,1991,150,0,150,0,0,150,0,1820.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,1992,162,0,162,0,0,162,0,2051.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,1993,189,0,189,0,0,189,0,3523.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,1994,263,0,263,0,0,263,0,5096.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,1995,257,0,257,0,0,257,0,6158.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,1996,288,0,288,0,0,288,0,6578.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,1997,307,0,307,0,0,307,0,6795.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,1998,259,0,259,0,0,259,0,6790.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,1999,269,0,269,0,0,269,0,6905.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2000,256,0,256,0,0,256,0,7135.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2001,244,0,244,0,0,244,0,6482.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2002,240,0,240,0,0,240,0,6768.0,28.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2003,254,0,254,0,0,254,0,6707.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2004,278,0,278,0,0,278,0,7154.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2005,288,0,288,0,0,288,0,7646.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2006,297,0,297,0,0,297,0,7892.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2007,305,0,305,0,0,305,0,7713.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2008,304,0,304,0,0,304,0,7169.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2009,288,0,288,0,0,288,0,6969.0,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2010,279,0,279,0,0,279,0,6871.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2011,251,0,251,0,0,251,0,6599.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2012,243,0,243,0,0,243,0,6947.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2013,263,0,263,0,0,263,0,7473.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2014,297,0,297,0,0,297,0,8200.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2015,335,0,335,0,0,335,0,9106.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2016,332,0,332,0,0,332,0,10260.0,25.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2017,306,0,306,0,0,306,0,11394.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2018,288,0,288,0,0,288,0,10354.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2019,296,0,296,0,0,296,0,10257.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2020,231,0,231,0,0,231,0,5612.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2021,212,0,212,0,0,212,0,3697.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2022,219,0,219,0,0,219,0,5007.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2023,301,0,301,0,0,301,0,9729.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2024,336,0,336,0,0,336,0,10769.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,TW,2025,355,0,355,0,0,355,0,11204.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,1990,897,897,0,0,897,0,0,20299.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,1991,1088,1088,0,0,1088,0,0,22277.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,1992,1127,1127,0,0,1127,0,0,23243.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,1993,1128,1128,0,0,1128,0,0,23651.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,1994,1123,1123,0,0,1123,0,0,24363.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,1995,1191,1191,0,0,1191,0,0,25136.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,1996,1091,1091,0,0,1091,0,0,24793.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,1997,1010,1010,0,0,1010,0,0,25010.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,1998,1042,1042,0,0,1042,0,0,24849.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,1999,1071,1071,0,0,1071,0,0,26353.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2000,1006,1006,0,0,1006,0,0,27071.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2001,1015,1015,0,0,1015,0,0,27606.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2002,893,893,0,0,893,0,0,25553.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2003,899,899,0,0,899,0,0,24528.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2004,998,998,0,0,998,0,0,28247.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2005,1069,1069,0,0,1069,0,0,30136.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2006,1046,1046,0,0,1046,0,0,30311.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2007,1113,1113,0,0,1113,0,0,32121.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2008,1078,1078,0,0,1078,0,0,33056.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2009,1120,1120,0,0,1120,0,0,32229.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2010,1270,1270,0,0,1270,0,0,35203.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2011,1455,1455,0,0,1455,0,0,37999.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2012,1434,1434,0,0,1434,0,0,39579.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2013,1470,1470,0,0,1470,0,0,40433.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2014,1635,1635,0,0,1635,0,0,41653.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2015,1733,1733,0,0,1733,0,0,43249.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2016,1780,1780,0,0,1780,0,0,43472.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2017,1866,1866,0,0,1866,0,0,44975.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2018,1770,1770,0,0,1770,0,0,44044.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2019,1734,1734,0,0,1734,0,0,42148.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2020,820,820,0,0,820,0,0,14160.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2021,657,657,0,0,657,0,0,12166.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2022,638,638,0,0,638,0,0,13573.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2023,1011,1011,0,0,1011,0,0,25127.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2024,1209,1209,0,0,1209,0,0,34077.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useastasia,US,2025,1317,1317,0,0,1317,0,0,37058.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,AE,2015,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,AE,2022,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,AR,2023,22,0,22,0,0,22,0,532.0,30.0,532.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,AR,2024,42,0,42,0,0,42,0,848.0,19.0,848.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,AR,2025,30,0,30,0,0,30,0,523.0,14.5,523.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,BD,1993,2,0,2,0,0,2,0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,BD,1994,24,0,24,0,0,24,0,102.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,BD,1995,20,0,20,0,0,20,0,172.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,BD,2000,14,0,14,0,0,14,0,64.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,BD,2001,10,0,10,0,0,10,0,42.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CA,1992,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CA,1998,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CA,2004,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CA,2013,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CA,2014,2,0,2,0,0,2,0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CA,2015,8,0,8,0,0,8,0,52.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CA,2016,9,0,9,0,0,9,0,63.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CA,2017,2,0,2,0,0,2,0,26.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CA,2022,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CA,2024,2,0,2,0,0,2,0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CH,2005,7,0,7,0,0,7,0,97.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CH,2006,24,0,24,0,0,24,0,551.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CH,2007,30,0,30,0,0,30,0,697.0,25.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CH,2008,45,0,45,0,0,45,0,1047.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CH,2009,25,0,25,0,0,25,0,578.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CH,2010,24,0,24,0,0,24,0,576.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CH,2011,20,0,20,0,0,20,0,478.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CH,2015,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CH,2022,2,0,2,0,0,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,CH,2024,1,0,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,1990,354,0,354,0,0,354,0,8088.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,1991,355,0,355,0,0,355,0,7622.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,1992,462,0,462,0,0,462,0,7980.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,1993,536,0,536,0,0,536,0,8090.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,1994,472,0,472,0,0,472,0,8033.0,14.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,1995,419,0,419,0,0,419,0,8001.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,1996,463,0,463,0,0,463,0,8210.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,1997,488,0,488,0,0,488,0,9272.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,1998,547,0,547,0,0,547,0,9887.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,1999,540,0,540,0,0,540,0,11552.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2000,575,0,575,0,0,575,0,12919.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2001,614,0,614,0,0,614,0,12830.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2002,517,0,517,0,0,517,0,13389.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2003,618,0,618,0,0,618,0,13750.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2004,578,0,578,0,0,578,0,13925.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2005,644,0,644,0,0,644,0,14222.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2006,655,0,655,0,0,655,0,14766.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2007,644,0,644,0,0,644,0,15659.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2008,662,0,662,0,0,662,0,15196.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2009,654,0,654,0,0,654,0,13726.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2010,680,0,680,0,0,680,0,13854.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2011,744,0,744,0,0,744,0,14631.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2012,771,0,771,0,0,771,0,14173.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2013,789,0,789,0,0,789,0,14055.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2014,784,0,784,0,0,784,0,13958.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2015,756,0,756,0,0,756,0,14048.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2016,691,0,691,0,0,691,0,15062.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2017,771,0,771,0,0,771,0,15563.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2018,809,0,809,0,0,809,0,15918.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2019,845,0,845,0,0,845,0,16752.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2020,329,0,329,0,0,329,0,5273.0,14.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00018964536317087047,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2021,481,0,481,0,0,481,0,8140.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2022,1000,0,1000,0,0,1000,0,13216.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2023,982,0,982,0,0,982,0,14389.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
useurope_placebo,DE,2024,964,0,964,0,0,964,0,15442.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,both (US-origin outbound + US-destination inbound pooled)
