nation,year,share_air_time_valid,dep_total,n_rows,covid_flag,match_sensitive,reason
PK,1991,0.0,808.0,141,False,False,share_air_time_valid < 0.5
PK,1992,0.0,837.0,147,False,False,share_air_time_valid < 0.5
PK,1993,0.0,773.0,140,False,False,share_air_time_valid < 0.5
PK,1994,0.0,939.0,151,False,False,share_air_time_valid < 0.5
PK,1995,0.0,730.0,122,False,False,share_air_time_valid < 0.5
PK,1996,0.0,732.0,125,False,False,share_air_time_valid < 0.5
PK,1997,0.0,751.0,136,False,False,share_air_time_valid < 0.5
PK,1998,0.0,728.0,140,False,False,share_air_time_valid < 0.5
PK,1999,0.0,600.0,88,False,False,share_air_time_valid < 0.5
PK,2000,0.0,726.0,88,False,False,share_air_time_valid < 0.5
PK,2001,0.0,606.0,70,False,False,share_air_time_valid < 0.5
PK,2002,0.0,460.0,48,False,False,share_air_time_valid < 0.5
PK,2003,0.0,608.0,62,False,False,share_air_time_valid < 0.5
PK,2004,0.0,778.0,104,False,False,share_air_time_valid < 0.5
PK,2005,0.0,750.0,118,False,False,share_air_time_valid < 0.5
PK,2006,0.0,790.0,100,False,False,share_air_time_valid < 0.5
PK,2007,0.0,500.0,42,False,False,share_air_time_valid < 0.5
PK,2008,0.0,268.0,24,False,False,share_air_time_valid < 0.5
PK,2009,0.0,226.0,24,False,False,share_air_time_valid < 0.5
PK,2010,0.0,391.0,38,False,False,share_air_time_valid < 0.5
PK,2011,0.0,526.0,48,False,False,share_air_time_valid < 0.5
PK,2012,0.0,356.0,30,False,False,share_air_time_valid < 0.5
PK,2013,0.0,284.0,24,False,False,share_air_time_valid < 0.5
PK,2014,0.0,208.0,24,False,False,share_air_time_valid < 0.5
PK,2015,0.0,208.0,24,False,False,share_air_time_valid < 0.5
PK,2016,0.0,206.0,24,False,False,share_air_time_valid < 0.5
PK,2017,0.0,150.0,20,False,False,share_air_time_valid < 0.5
PK,2018,0.0,326.0,12,False,False,share_air_time_valid < 0.5
PK,2019,0.0,1420.0,25,False,False,share_air_time_valid < 0.5
PK,2020,0.0,48.0,2,True,False,share_air_time_valid < 0.5
PL,1990,0.0,1002.0,86,False,False,share_air_time_valid < 0.5
PL,1991,0.0,952.0,136,False,False,share_air_time_valid < 0.5
PL,1992,0.0,1015.0,134,False,False,share_air_time_valid < 0.5
PL,1993,0.0,1155.0,140,False,False,share_air_time_valid < 0.5
PL,1994,0.0,1204.0,152,False,False,share_air_time_valid < 0.5
PL,1995,0.0,1458.0,152,False,False,share_air_time_valid < 0.5
PL,1996,0.0,1706.0,184,False,False,share_air_time_valid < 0.5
PL,1997,0.0,1862.0,170,False,False,share_air_time_valid < 0.5
PL,1998,0.0,1787.0,171,False,False,share_air_time_valid < 0.5
PL,1999,0.0,2058.0,207,False,False,share_air_time_valid < 0.5
PL,2000,0.0,1981.0,247,False,False,share_air_time_valid < 0.5
PL,2001,0.0,2159.0,240,False,False,share_air_time_valid < 0.5
PL,2002,0.0,1891.0,198,False,False,share_air_time_valid < 0.5
PL,2003,0.0,1878.0,202,False,False,share_air_time_valid < 0.5
PL,2004,0.0,1901.0,202,False,False,share_air_time_valid < 0.5
PL,2005,0.0,2126.0,212,False,False,share_air_time_valid < 0.5
PL,2006,0.0,2499.0,215,False,False,share_air_time_valid < 0.5
PL,2007,0.0,2547.0,225,False,False,share_air_time_valid < 0.5
PL,2008,0.0,2291.0,223,False,False,share_air_time_valid < 0.5
PL,2009,0.0,1892.0,115,False,False,share_air_time_valid < 0.5
PL,2010,0.0,1968.0,118,False,False,share_air_time_valid < 0.5
PL,2011,0.0,1637.0,74,False,False,share_air_time_valid < 0.5
PL,2012,0.0,1537.0,69,False,False,share_air_time_valid < 0.5
PL,2013,0.0,1490.0,71,False,False,share_air_time_valid < 0.5
PL,2014,0.0,1553.0,50,False,False,share_air_time_valid < 0.5
PL,2015,0.0,1396.0,48,False,False,share_air_time_valid < 0.5
PL,2016,0.0,1782.0,48,False,False,share_air_time_valid < 0.5
PL,2017,0.0,2304.0,108,False,False,share_air_time_valid < 0.5
PL,2018,0.0,3062.0,244,False,False,share_air_time_valid < 0.5
PL,2019,0.0,3650.0,375,False,False,share_air_time_valid < 0.5
PL,2020,0.0,1077.0,160,True,False,share_air_time_valid < 0.5
PL,2021,0.0,1769.0,201,True,False,share_air_time_valid < 0.5
PL,2022,0.0,3247.0,313,False,False,share_air_time_valid < 0.5
PL,2023,0.0,3338.0,327,False,False,share_air_time_valid < 0.5
PL,2024,0.0,3145.0,321,False,False,share_air_time_valid < 0.5
PL,2025,0.0,3502.0,345,False,False,share_air_time_valid < 0.5
PT,1990,0.0,1070.0,173,False,False,share_air_time_valid < 0.5
PT,1991,0.0,946.0,151,False,False,share_air_time_valid < 0.5
PT,1992,0.0,1059.0,156,False,False,share_air_time_valid < 0.5
PT,1993,0.0,1053.0,157,False,False,share_air_time_valid < 0.5
PT,1994,0.0,943.0,144,False,False,share_air_time_valid < 0.5
PT,1995,0.0,610.0,30,False,False,share_air_time_valid < 0.5
PT,1996,0.0,844.0,51,False,False,share_air_time_valid < 0.5
PT,1997,0.0,1030.0,84,False,False,share_air_time_valid < 0.5
PT,1998,0.0,1100.0,85,False,False,share_air_time_valid < 0.5
PT,1999,0.0,1394.0,108,False,False,share_air_time_valid < 0.5
PT,2000,0.0,1315.0,124,False,False,share_air_time_valid < 0.5
PT,2001,0.0,1109.0,79,False,False,share_air_time_valid < 0.5
PT,2002,0.0,963.0,88,False,False,share_air_time_valid < 0.5
PT,2003,0.0,873.0,70,False,False,share_air_time_valid < 0.5
PT,2004,0.0,926.0,79,False,False,share_air_time_valid < 0.5
PT,2005,0.0,1001.0,73,False,False,share_air_time_valid < 0.5
PT,2006,0.0,1215.0,80,False,False,share_air_time_valid < 0.5
PT,2007,0.0,1351.0,104,False,False,share_air_time_valid < 0.5
PT,2008,0.0,1098.0,97,False,False,share_air_time_valid < 0.5
PT,2009,0.0,1299.0,121,False,False,share_air_time_valid < 0.5
PT,2010,0.0,1430.0,119,False,False,share_air_time_valid < 0.5
PT,2011,0.0,1661.0,140,False,False,share_air_time_valid < 0.5
PT,2012,0.0,1804.0,157,False,False,share_air_time_valid < 0.5
PT,2013,0.0,1823.0,163,False,False,share_air_time_valid < 0.5
PT,2014,0.0,1944.0,166,False,False,share_air_time_valid < 0.5
PT,2015,0.0,1907.0,183,False,False,share_air_time_valid < 0.5
PT,2016,0.0,2797.0,215,False,False,share_air_time_valid < 0.5
PT,2017,0.0,3739.0,273,False,False,share_air_time_valid < 0.5
PT,2018,0.0,3704.0,271,False,False,share_air_time_valid < 0.5
PT,2019,0.0,4853.0,283,False,False,share_air_time_valid < 0.5
PT,2020,0.0,2096.0,191,True,False,share_air_time_valid < 0.5
PT,2021,0.0,3359.0,207,True,False,share_air_time_valid < 0.5
PT,2022,0.0,5845.0,309,False,False,share_air_time_valid < 0.5
PT,2023,0.0,7706.0,353,False,False,share_air_time_valid < 0.5
PT,2024,0.0,8689.0,407,False,False,share_air_time_valid < 0.5
PT,2025,0.0,8692.0,391,False,False,share_air_time_valid < 0.5
PY,1990,0.0,336.0,52,False,False,share_air_time_valid < 0.5
PY,1991,0.0,335.0,55,False,False,share_air_time_valid < 0.5
PY,1992,0.0,351.0,51,False,False,share_air_time_valid < 0.5
PY,1993,0.0,346.0,26,False,False,share_air_time_valid < 0.5
PY,1994,0.0,71.0,6,False,False,share_air_time_valid < 0.5
QA,2007,0.0,566.0,26,False,False,share_air_time_valid < 0.5
QA,2008,0.0,1330.0,50,False,False,share_air_time_valid < 0.5
QA,2009,0.0,2014.0,68,False,False,share_air_time_valid < 0.5
QA,2010,0.0,2190.0,72,False,False,share_air_time_valid < 0.5
QA,2011,0.0,2184.0,72,False,False,share_air_time_valid < 0.5
QA,2012,0.0,2196.0,72,False,False,share_air_time_valid < 0.5
QA,2013,0.0,2660.0,90,False,False,share_air_time_valid < 0.5
QA,2014,0.0,4194.0,140,False,False,share_air_time_valid < 0.5
QA,2015,0.0,5138.0,168,False,False,share_air_time_valid < 0.5
QA,2016,0.0,7238.0,224,False,False,share_air_time_valid < 0.5
QA,2017,0.0,7974.0,240,False,False,share_air_time_valid < 0.5
QA,2018,0.0,8008.0,240,False,False,share_air_time_valid < 0.5
QA,2019,0.0,7888.0,240,False,False,share_air_time_valid < 0.5
QA,2020,0.0,4452.0,160,True,False,share_air_time_valid < 0.5
QA,2021,0.0,7974.0,274,True,False,share_air_time_valid < 0.5
QA,2022,0.0,9422.0,288,False,False,share_air_time_valid < 0.5
QA,2023,0.0,9480.0,284,False,False,share_air_time_valid < 0.5
QA,2024,0.0,10948.0,264,False,False,share_air_time_valid < 0.5
QA,2025,0.0,10696.0,339,False,False,share_air_time_valid < 0.5
RO,1990,0.0,267.0,54,False,False,share_air_time_valid < 0.5
RO,1991,0.0,459.0,71,False,False,share_air_time_valid < 0.5
RO,1992,0.0,394.0,60,False,False,share_air_time_valid < 0.5
RO,1993,0.0,345.0,61,False,False,share_air_time_valid < 0.5
RO,1994,0.0,460.0,53,False,False,share_air_time_valid < 0.5
RO,1995,0.0,446.0,60,False,False,share_air_time_valid < 0.5
RO,1996,0.0,313.0,49,False,False,share_air_time_valid < 0.5
RO,1997,0.0,350.0,73,False,False,share_air_time_valid < 0.5
RO,1998,0.0,452.0,106,False,False,share_air_time_valid < 0.5
RO,1999,0.0,529.0,120,False,False,share_air_time_valid < 0.5
RO,2000,0.0,520.0,122,False,False,share_air_time_valid < 0.5
RO,2001,0.0,346.0,72,False,False,share_air_time_valid < 0.5
RO,2002,0.0,370.0,52,False,False,share_air_time_valid < 0.5
RO,2003,0.0,344.0,44,False,False,share_air_time_valid < 0.5
RS,2016,0.0,248.0,14,False,False,share_air_time_valid < 0.5
RS,2017,0.0,377.0,24,False,False,share_air_time_valid < 0.5
RS,2018,0.0,389.0,24,False,False,share_air_time_valid < 0.5
RS,2019,0.0,361.0,24,False,False,share_air_time_valid < 0.5
RS,2020,0.0,246.0,20,True,False,share_air_time_valid < 0.5
RS,2021,0.0,332.0,24,True,False,share_air_time_valid < 0.5
RS,2022,0.0,390.0,24,False,False,share_air_time_valid < 0.5
RS,2023,0.0,438.0,24,False,False,share_air_time_valid < 0.5
RS,2024,0.0,418.0,24,False,False,share_air_time_valid < 0.5
RS,2025,0.0,442.0,24,False,False,share_air_time_valid < 0.5
RU,1990,0.0,1188.0,165,False,True,share_air_time_valid < 0.5
RU,1991,0.0,1014.0,134,False,True,share_air_time_valid < 0.5
RU,1992,0.0,1295.0,151,False,True,share_air_time_valid < 0.5
RU,1993,0.0,1514.0,159,False,True,share_air_time_valid < 0.5
RU,1994,0.0,1225.0,160,False,True,share_air_time_valid < 0.5
RU,1995,0.0,2758.0,319,False,True,share_air_time_valid < 0.5
RU,1996,0.0,3218.0,428,False,True,share_air_time_valid < 0.5
RU,1997,0.0,2831.0,342,False,True,share_air_time_valid < 0.5
RU,1998,0.0,2932.0,324,False,True,share_air_time_valid < 0.5
RU,1999,0.0,2734.0,270,False,True,share_air_time_valid < 0.5
RU,2000,0.0,2115.0,195,False,True,share_air_time_valid < 0.5
RU,2001,0.0,1925.0,179,False,True,share_air_time_valid < 0.5
RU,2002,0.0,1675.0,175,False,True,share_air_time_valid < 0.5
RU,2003,0.0,1658.0,164,False,True,share_air_time_valid < 0.5
RU,2004,0.0,1628.0,126,False,True,share_air_time_valid < 0.5
RU,2005,0.0,1370.0,80,False,True,share_air_time_valid < 0.5
RU,2006,0.0,1254.0,60,False,True,share_air_time_valid < 0.5
RU,2007,0.0,2013.0,90,False,True,share_air_time_valid < 0.5
RU,2008,0.0,1629.0,85,False,True,share_air_time_valid < 0.5
RU,2009,0.0,1272.0,75,False,True,share_air_time_valid < 0.5
RU,2010,0.0,1405.0,89,False,True,share_air_time_valid < 0.5
RU,2011,0.0,1681.0,123,False,True,share_air_time_valid < 0.5
RU,2012,0.0,2253.0,129,False,True,share_air_time_valid < 0.5
RU,2013,0.0,17778.0,341,False,True,share_air_time_valid < 0.5
RU,2014,0.0,29786.0,455,False,True,share_air_time_valid < 0.5
RU,2015,0.0,27974.0,427,False,True,share_air_time_valid < 0.5
RU,2016,0.0,32181.0,502,False,True,share_air_time_valid < 0.5
RU,2017,0.0,36241.0,563,False,True,share_air_time_valid < 0.5
RU,2018,0.0,41120.0,557,False,True,share_air_time_valid < 0.5
RU,2019,0.0,44459.0,584,False,True,share_air_time_valid < 0.5
RU,2020,0.0,14602.0,322,True,True,share_air_time_valid < 0.5
RU,2021,0.0,2878.0,144,True,True,share_air_time_valid < 0.5
RU,2022,0.0,1446.0,66,False,True,share_air_time_valid < 0.5
RU,2023,0.0,3715.0,156,False,True,share_air_time_valid < 0.5
RU,2024,0.0,4377.0,180,False,True,share_air_time_valid < 0.5
RU,2025,0.0,5410.0,306,False,True,share_air_time_valid < 0.5
SA,1990,0.0,378.0,59,False,False,share_air_time_valid < 0.5
SA,1991,0.0,386.0,58,False,False,share_air_time_valid < 0.5
SA,1992,0.0,401.0,84,False,False,share_air_time_valid < 0.5
SA,1993,0.0,419.0,65,False,False,share_air_time_valid < 0.5
SA,1994,0.0,422.0,71,False,False,share_air_time_valid < 0.5
SA,1995,0.0,408.0,70,False,False,share_air_time_valid < 0.5
SA,1996,0.0,421.0,85,False,False,share_air_time_valid < 0.5
SA,1997,0.0,432.0,78,False,False,share_air_time_valid < 0.5
SA,1998,0.0,484.0,77,False,False,share_air_time_valid < 0.5
SA,1999,0.0,532.0,68,False,False,share_air_time_valid < 0.5
SA,2000,0.0,540.0,62,False,False,share_air_time_valid < 0.5
SA,2001,0.0,452.0,67,False,False,share_air_time_valid < 0.5
SA,2002,0.0,236.0,33,False,False,share_air_time_valid < 0.5
SA,2003,0.0,220.0,29,False,False,share_air_time_valid < 0.5
SA,2004,0.0,237.0,29,False,False,share_air_time_valid < 0.5
SA,2005,0.0,260.0,28,False,False,share_air_time_valid < 0.5
SA,2006,0.0,270.0,33,False,False,share_air_time_valid < 0.5
SA,2007,0.0,346.0,77,False,False,share_air_time_valid < 0.5
SA,2008,0.0,423.0,93,False,False,share_air_time_valid < 0.5
SA,2009,0.0,570.0,96,False,False,share_air_time_valid < 0.5
SA,2010,0.0,589.0,86,False,False,share_air_time_valid < 0.5
SA,2011,0.0,833.0,100,False,False,share_air_time_valid < 0.5
SA,2012,0.0,1195.0,99,False,False,share_air_time_valid < 0.5
SA,2013,0.0,1399.0,127,False,False,share_air_time_valid < 0.5
SA,2014,0.0,1692.0,121,False,False,share_air_time_valid < 0.5
SA,2015,0.0,1768.0,124,False,False,share_air_time_valid < 0.5
SA,2016,0.0,1850.0,128,False,False,share_air_time_valid < 0.5
SA,2017,0.0,1808.0,130,False,False,share_air_time_valid < 0.5
SA,2018,0.0,1748.0,123,False,False,share_air_time_valid < 0.5
SA,2019,0.0,1765.0,125,False,False,share_air_time_valid < 0.5
SA,2020,0.0,755.0,109,True,False,share_air_time_valid < 0.5
SA,2021,0.0,815.0,87,True,False,share_air_time_valid < 0.5
SA,2022,0.0,1565.0,120,False,False,share_air_time_valid < 0.5
SA,2023,0.0,1051.0,80,False,False,share_air_time_valid < 0.5
SA,2024,0.0,1617.0,115,False,False,share_air_time_valid < 0.5
SA,2025,0.0,1690.0,120,False,False,share_air_time_valid < 0.5
SE,1990,0.0,5319.0,285,False,False,share_air_time_valid < 0.5
SE,1991,0.0,4355.0,226,False,False,share_air_time_valid < 0.5
SE,1992,0.0,4272.0,210,False,False,share_air_time_valid < 0.5
SE,1993,0.0,4331.0,189,False,False,share_air_time_valid < 0.5
SE,1994,0.0,4024.0,162,False,False,share_air_time_valid < 0.5
SE,1995,0.0,4004.0,167,False,False,share_air_time_valid < 0.5
SE,1996,0.0,4158.0,181,False,False,share_air_time_valid < 0.5
SE,1997,0.0,3958.0,140,False,False,share_air_time_valid < 0.5
SE,1998,0.0,4204.0,140,False,False,share_air_time_valid < 0.5
SE,1999,0.0,4915.0,144,False,False,share_air_time_valid < 0.5
SE,2000,0.0,4869.0,146,False,False,share_air_time_valid < 0.5
SE,2001,0.0,4925.0,171,False,False,share_air_time_valid < 0.5
SE,2002,0.0,4752.0,163,False,False,share_air_time_valid < 0.5
SE,2003,0.0,5038.0,217,False,False,share_air_time_valid < 0.5
SE,2004,0.0,4517.0,197,False,False,share_air_time_valid < 0.5
SE,2005,0.0,4156.0,201,False,False,share_air_time_valid < 0.5
SE,2006,0.0,3938.0,195,False,False,share_air_time_valid < 0.5
SE,2007,0.0,4005.0,221,False,False,share_air_time_valid < 0.5
SE,2008,0.0,3852.0,190,False,False,share_air_time_valid < 0.5
SE,2009,0.0,3334.0,194,False,False,share_air_time_valid < 0.5
SE,2010,0.0,3257.0,200,False,False,share_air_time_valid < 0.5
SE,2011,0.0,3843.0,205,False,False,share_air_time_valid < 0.5
SE,2012,0.0,3856.0,199,False,False,share_air_time_valid < 0.5
SE,2013,0.0,4490.0,248,False,False,share_air_time_valid < 0.5
SE,2014,0.0,5136.0,238,False,False,share_air_time_valid < 0.5
SE,2015,0.0,5497.0,299,False,False,share_air_time_valid < 0.5
SE,2016,0.0,6666.0,318,False,False,share_air_time_valid < 0.5
SE,2017,0.0,7107.0,386,False,False,share_air_time_valid < 0.5
SE,2018,0.0,6624.0,403,False,False,share_air_time_valid < 0.5
SE,2019,0.0,6531.0,391,False,False,share_air_time_valid < 0.5
SE,2020,0.0,2097.0,165,True,False,share_air_time_valid < 0.5
SE,2021,0.0,2649.0,205,True,False,share_air_time_valid < 0.5
SE,2022,0.0,5640.0,339,False,False,share_air_time_valid < 0.5
SE,2023,0.0,7088.0,387,False,False,share_air_time_valid < 0.5
SE,2024,0.0,7137.0,322,False,False,share_air_time_valid < 0.5
SE,2025,0.0,7278.0,338,False,False,share_air_time_valid < 0.5
SG,1990,0.0,1771.0,74,False,False,share_air_time_valid < 0.5
SG,1991,0.0,1782.0,80,False,False,share_air_time_valid < 0.5
SG,1992,0.0,2249.0,110,False,False,share_air_time_valid < 0.5
SG,1993,0.0,2768.0,124,False,False,share_air_time_valid < 0.5
SG,1994,0.0,2896.0,123,False,False,share_air_time_valid < 0.5
SG,1995,0.0,3070.0,132,False,False,share_air_time_valid < 0.5
SG,1996,0.0,3396.0,144,False,False,share_air_time_valid < 0.5
SG,1997,0.0,3446.0,145,False,False,share_air_time_valid < 0.5
SG,1998,0.0,3683.0,152,False,False,share_air_time_valid < 0.5
SG,1999,0.0,3890.0,144,False,False,share_air_time_valid < 0.5
SG,2000,0.0,4078.0,144,False,False,share_air_time_valid < 0.5
SG,2001,0.0,4048.0,155,False,False,share_air_time_valid < 0.5
SG,2002,0.0,4221.0,172,False,False,share_air_time_valid < 0.5
SG,2003,0.0,4209.0,170,False,False,share_air_time_valid < 0.5
SG,2004,0.0,4904.0,168,False,False,share_air_time_valid < 0.5
SG,2005,0.0,5110.0,170,False,False,share_air_time_valid < 0.5
SG,2006,0.0,5108.0,170,False,False,share_air_time_valid < 0.5
SG,2007,0.0,5110.0,186,False,False,share_air_time_valid < 0.5
SG,2008,0.0,4796.0,178,False,False,share_air_time_valid < 0.5
SG,2009,0.0,4484.0,170,False,False,share_air_time_valid < 0.5
SG,2010,0.0,4734.0,170,False,False,share_air_time_valid < 0.5
SG,2011,0.0,4948.0,172,False,False,share_air_time_valid < 0.5
SG,2012,0.0,4689.0,174,False,False,share_air_time_valid < 0.5
SG,2013,0.0,4449.0,166,False,False,share_air_time_valid < 0.5
SG,2014,0.0,3461.0,120,False,False,share_air_time_valid < 0.5
SG,2015,0.0,3439.0,120,False,False,share_air_time_valid < 0.5
SG,2016,0.0,3591.0,132,False,False,share_air_time_valid < 0.5
SG,2017,0.0,4155.0,146,False,False,share_air_time_valid < 0.5
SG,2018,0.0,4406.0,152,False,False,share_air_time_valid < 0.5
SG,2019,0.0,5634.0,176,False,False,share_air_time_valid < 0.5
SG,2020,0.0,1529.0,66,True,False,share_air_time_valid < 0.5
SG,2021,0.0,1838.0,66,True,False,share_air_time_valid < 0.5
SG,2022,0.0,5318.0,173,False,False,share_air_time_valid < 0.5
SG,2023,0.0,7127.0,230,False,False,share_air_time_valid < 0.5
SG,2024,0.0,7536.0,264,False,False,share_air_time_valid < 0.5
SG,2025,0.0,6168.0,212,False,False,share_air_time_valid < 0.5
SR,1990,0.0,173.0,45,False,False,share_air_time_valid < 0.5
SR,1991,0.0,238.0,48,False,False,share_air_time_valid < 0.5
SR,1992,0.0,213.0,36,False,False,share_air_time_valid < 0.5
SR,1993,0.0,70.0,8,False,False,share_air_time_valid < 0.5
SR,2000,0.0,17.0,2,False,False,share_air_time_valid < 0.5
SR,2001,0.0,208.0,36,False,False,share_air_time_valid < 0.5
SR,2002,0.0,51.0,10,False,False,share_air_time_valid < 0.5
SR,2010,0.0,207.0,18,False,False,share_air_time_valid < 0.5
SR,2011,0.0,295.0,24,False,False,share_air_time_valid < 0.5
SR,2012,0.0,453.0,42,False,False,share_air_time_valid < 0.5
SR,2013,0.0,495.0,48,False,False,share_air_time_valid < 0.5
SR,2014,0.0,530.0,48,False,False,share_air_time_valid < 0.5
SR,2015,0.0,549.0,56,False,False,share_air_time_valid < 0.5
SR,2016,0.0,641.0,58,False,False,share_air_time_valid < 0.5
SR,2017,0.0,664.0,80,False,False,share_air_time_valid < 0.5
SR,2018,0.0,543.0,57,False,False,share_air_time_valid < 0.5
SR,2019,0.0,566.0,62,False,False,share_air_time_valid < 0.5
SR,2020,0.0,129.0,28,True,False,share_air_time_valid < 0.5
SR,2021,0.0,140.0,33,True,False,share_air_time_valid < 0.5
SR,2022,0.0,182.0,27,False,False,share_air_time_valid < 0.5
SR,2023,0.0,325.0,26,False,False,share_air_time_valid < 0.5
SR,2024,0.0,632.0,44,False,False,share_air_time_valid < 0.5
SR,2025,0.0,400.0,32,False,False,share_air_time_valid < 0.5
TG,2023,0.0,1.0,1,False,False,share_air_time_valid < 0.5
TG,2024,0.0,7.0,7,False,False,share_air_time_valid < 0.5
TG,2025,0.0,6.0,6,False,False,share_air_time_valid < 0.5
TH,1990,0.0,750.0,58,False,False,share_air_time_valid < 0.5
TH,1991,0.0,1483.0,90,False,False,share_air_time_valid < 0.5
TH,1992,0.0,1311.0,103,False,False,share_air_time_valid < 0.5
TH,1993,0.0,846.0,68,False,False,share_air_time_valid < 0.5
TH,1994,0.0,418.0,25,False,False,share_air_time_valid < 0.5
TH,1995,0.0,416.0,24,False,False,share_air_time_valid < 0.5
TH,1996,0.0,417.0,25,False,False,share_air_time_valid < 0.5
TH,1997,0.0,626.0,40,False,False,share_air_time_valid < 0.5
TH,1998,0.0,728.0,30,False,False,share_air_time_valid < 0.5
TH,1999,0.0,730.0,44,False,False,share_air_time_valid < 0.5
TH,2000,0.0,733.0,48,False,False,share_air_time_valid < 0.5
TH,2001,0.0,711.0,48,False,False,share_air_time_valid < 0.5
TH,2002,0.0,641.0,45,False,False,share_air_time_valid < 0.5
TH,2003,0.0,650.0,44,False,False,share_air_time_valid < 0.5
TH,2004,0.0,494.0,30,False,False,share_air_time_valid < 0.5
TH,2005,0.0,806.0,51,False,False,share_air_time_valid < 0.5
TH,2006,0.0,812.0,54,False,False,share_air_time_valid < 0.5
TH,2007,0.0,1324.0,60,False,False,share_air_time_valid < 0.5
TH,2008,0.0,1098.0,46,False,False,share_air_time_valid < 0.5
TH,2009,0.0,492.0,24,False,False,share_air_time_valid < 0.5
TH,2010,0.0,730.0,24,False,False,share_air_time_valid < 0.5
TH,2011,0.0,728.0,24,False,False,share_air_time_valid < 0.5
TH,2012,0.0,470.0,28,False,False,share_air_time_valid < 0.5
TH,2013,0.0,418.0,24,False,False,share_air_time_valid < 0.5
TH,2014,0.0,417.0,32,False,False,share_air_time_valid < 0.5
TH,2015,0.0,339.0,22,False,False,share_air_time_valid < 0.5
TR,1990,0.0,368.0,26,False,False,share_air_time_valid < 0.5
TR,1991,0.0,496.0,34,False,False,share_air_time_valid < 0.5
TR,1992,0.0,788.0,42,False,False,share_air_time_valid < 0.5
TR,1993,0.0,654.0,24,False,False,share_air_time_valid < 0.5
TR,1994,0.0,726.0,30,False,False,share_air_time_valid < 0.5
TR,1995,0.0,728.0,37,False,False,share_air_time_valid < 0.5
TR,1996,0.0,732.0,29,False,False,share_air_time_valid < 0.5
TR,1997,0.0,942.0,40,False,False,share_air_time_valid < 0.5
TR,1998,0.0,1042.0,48,False,False,share_air_time_valid < 0.5
TR,1999,0.0,1212.0,66,False,False,share_air_time_valid < 0.5
TR,2000,0.0,1452.0,76,False,False,share_air_time_valid < 0.5
TR,2001,0.0,1416.0,66,False,False,share_air_time_valid < 0.5
TR,2002,0.0,1022.0,48,False,False,share_air_time_valid < 0.5
TR,2003,0.0,1083.0,48,False,False,share_air_time_valid < 0.5
TR,2004,0.0,1086.0,48,False,False,share_air_time_valid < 0.5
TR,2005,0.0,1092.0,48,False,False,share_air_time_valid < 0.5
TR,2006,0.0,1072.0,52,False,False,share_air_time_valid < 0.5
TR,2007,0.0,1138.0,76,False,False,share_air_time_valid < 0.5
TR,2008,0.0,1100.0,82,False,False,share_air_time_valid < 0.5
TR,2009,0.0,1334.0,94,False,False,share_air_time_valid < 0.5
TR,2010,0.0,1608.0,102,False,False,share_air_time_valid < 0.5
TR,2011,0.0,2842.0,154,False,False,share_air_time_valid < 0.5
TR,2012,0.0,3726.0,138,False,False,share_air_time_valid < 0.5
TR,2013,0.0,4568.0,162,False,False,share_air_time_valid < 0.5
TR,2014,0.0,5235.0,178,False,False,share_air_time_valid < 0.5
TR,2015,0.0,6301.0,208,False,False,share_air_time_valid < 0.5
TR,2016,0.0,7519.0,252,False,False,share_air_time_valid < 0.5
TR,2017,0.0,7065.0,246,False,False,share_air_time_valid < 0.5
TR,2018,0.0,7277.0,240,False,False,share_air_time_valid < 0.5
TR,2019,0.0,7319.0,262,False,False,share_air_time_valid < 0.5
TR,2020,0.0,3645.0,242,True,False,share_air_time_valid < 0.5
TR,2021,0.0,7860.0,388,True,False,share_air_time_valid < 0.5
TR,2022,0.0,11627.0,467,False,False,share_air_time_valid < 0.5
TR,2023,0.0,12588.0,526,False,False,share_air_time_valid < 0.5
TR,2024,0.0,14189.0,641,False,False,share_air_time_valid < 0.5
TR,2025,0.0,15313.0,654,False,False,share_air_time_valid < 0.5
TT,1990,0.0,4957.0,342,False,False,share_air_time_valid < 0.5
TT,1991,0.0,5412.0,341,False,False,share_air_time_valid < 0.5
TT,1992,0.0,5132.0,288,False,False,share_air_time_valid < 0.5
TT,1993,0.0,3603.0,155,False,False,share_air_time_valid < 0.5
TT,1994,0.0,3204.0,192,False,False,share_air_time_valid < 0.5
TT,1995,0.0,3701.0,177,False,False,share_air_time_valid < 0.5
TT,1996,0.0,3507.0,261,False,False,share_air_time_valid < 0.5
TT,1997,0.0,3461.0,250,False,False,share_air_time_valid < 0.5
TT,1998,0.0,3502.0,227,False,False,share_air_time_valid < 0.5
TT,1999,0.0,3675.0,263,False,False,share_air_time_valid < 0.5
TT,2000,0.0,4063.0,255,False,False,share_air_time_valid < 0.5
TT,2001,0.0,4336.0,246,False,False,share_air_time_valid < 0.5
TT,2002,0.0,3941.0,239,False,False,share_air_time_valid < 0.5
TT,2003,0.0,3407.0,192,False,False,share_air_time_valid < 0.5
TT,2004,0.0,3544.0,199,False,False,share_air_time_valid < 0.5
TT,2005,0.0,3480.0,207,False,False,share_air_time_valid < 0.5
TT,2006,0.0,3407.0,185,False,False,share_air_time_valid < 0.5
TT,2007,0.0,1752.0,57,False,False,share_air_time_valid < 0.5
TT,2008,0.0,2868.0,64,False,False,share_air_time_valid < 0.5
TT,2009,0.0,3730.0,78,False,False,share_air_time_valid < 0.5
TT,2010,0.0,4005.0,90,False,False,share_air_time_valid < 0.5
